building_id,meter,timestamp,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed
599,0,2016-11-08 19:00:00,165.25,4,0,25996,1954.0,4.0,19.4,2.0,15.0,0.0,1021.4,250.0,2.6
640,0,2016-11-08 19:00:00,364.86800000000005,4,1,36180,1966.0,9.0,19.4,2.0,15.0,0.0,1021.4,250.0,2.6
569,0,2016-11-08 19:00:00,431.75,4,0,86091,1964.0,8.0,19.4,2.0,15.0,0.0,1021.4,250.0,2.6
579,0,2016-11-08 19:00:00,0.7902,4,0,7781,1910.0,4.0,19.4,2.0,15.0,0.0,1021.4,250.0,2.6
589,0,2016-11-09 04:00:00,85.04299999999999,4,0,305268,1952.0,8.0,17.8,4.0,14.4,0.0,1019.8,290.0,4.1
640,0,2016-11-09 04:00:00,196.0,4,1,36180,1966.0,9.0,17.8,4.0,14.4,0.0,1019.8,290.0,4.1
569,0,2016-11-09 04:00:00,344.5,4,0,86091,1964.0,8.0,17.8,4.0,14.4,0.0,1019.8,290.0,4.1
620,0,2016-11-09 23:00:00,1384.02,4,0,220703,2011.0,9.0,22.8,2.0,16.1,0.0,1016.5,300.0,4.6
610,0,2016-11-09 23:00:00,41.25,4,1,30160,1958.0,4.0,22.8,2.0,16.1,0.0,1016.5,300.0,4.6
650,0,2016-11-09 23:00:00,39.5,4,0,75228,1993.0,4.0,22.8,2.0,16.1,0.0,1016.5,300.0,4.6
589,0,2016-11-09 23:00:00,90.2305,4,0,305268,1952.0,8.0,22.8,2.0,16.1,0.0,1016.5,300.0,4.6
599,0,2016-11-09 23:00:00,72.0,4,0,25996,1954.0,4.0,22.8,2.0,16.1,0.0,1016.5,300.0,4.6
640,0,2016-11-09 23:00:00,221.25,4,1,36180,1966.0,9.0,22.8,2.0,16.1,0.0,1016.5,300.0,4.6
579,0,2016-11-09 23:00:00,1.0387,4,0,7781,1910.0,4.0,22.8,2.0,16.1,0.0,1016.5,300.0,4.6
620,0,2016-11-10 05:00:00,1306.8,4,0,220703,2011.0,9.0,17.8,2.0,14.4,0.0,1016.8,0.0,0.0
610,0,2016-11-10 05:00:00,36.7822,4,1,30160,1958.0,4.0,17.8,2.0,14.4,0.0,1016.8,0.0,0.0
599,0,2016-11-10 05:00:00,72.0,4,0,25996,1954.0,4.0,17.8,2.0,14.4,0.0,1016.8,0.0,0.0
640,0,2016-11-10 05:00:00,248.25,4,1,36180,1966.0,9.0,17.8,2.0,14.4,0.0,1016.8,0.0,0.0
569,0,2016-11-10 05:00:00,307.375,4,0,86091,1964.0,8.0,17.8,2.0,14.4,0.0,1016.8,0.0,0.0
579,0,2016-11-10 05:00:00,1.1516,4,0,7781,1910.0,4.0,17.8,2.0,14.4,0.0,1016.8,0.0,0.0
599,0,2016-11-10 08:00:00,78.25,4,0,25996,1954.0,4.0,17.8,2.0,15.6,0.0,1017.4,290.0,1.5
640,0,2016-11-10 08:00:00,361.0,4,1,36180,1966.0,9.0,17.8,2.0,15.6,0.0,1017.4,290.0,1.5
569,0,2016-11-10 08:00:00,317.75,4,0,86091,1964.0,8.0,17.8,2.0,15.6,0.0,1017.4,290.0,1.5
579,0,2016-11-10 08:00:00,0.7908,4,0,7781,1910.0,4.0,17.8,2.0,15.6,0.0,1017.4,290.0,1.5
620,0,2016-11-11 02:00:00,1336.5,4,0,220703,2011.0,9.0,20.0,4.0,14.4,0.0,1016.6,0.0,0.0
610,0,2016-11-11 02:00:00,37.0,4,1,30160,1958.0,4.0,20.0,4.0,14.4,0.0,1016.6,0.0,0.0
589,0,2016-11-11 02:00:00,84.0129,4,0,305268,1952.0,8.0,20.0,4.0,14.4,0.0,1016.6,0.0,0.0
599,0,2016-11-11 02:00:00,73.0,4,0,25996,1954.0,4.0,20.0,4.0,14.4,0.0,1016.6,0.0,0.0
630,0,2016-11-11 02:00:00,46.0,4,0,93420,1948.0,5.0,20.0,4.0,14.4,0.0,1016.6,0.0,0.0
569,0,2016-11-11 02:00:00,404.5,4,0,86091,1964.0,8.0,20.0,4.0,14.4,0.0,1016.6,0.0,0.0
610,0,2016-11-11 07:00:00,36.75,4,1,30160,1958.0,4.0,16.7,0.0,14.4,0.0,1017.4,0.0,0.0
650,0,2016-11-11 07:00:00,145.25,4,0,75228,1993.0,4.0,16.7,0.0,14.4,0.0,1017.4,0.0,0.0
589,0,2016-11-11 07:00:00,92.4085,4,0,305268,1952.0,8.0,16.7,0.0,14.4,0.0,1017.4,0.0,0.0
599,0,2016-11-11 07:00:00,74.75,4,0,25996,1954.0,4.0,16.7,0.0,14.4,0.0,1017.4,0.0,0.0
630,0,2016-11-11 07:00:00,40.5,4,0,93420,1948.0,5.0,16.7,0.0,14.4,0.0,1017.4,0.0,0.0
569,0,2016-11-11 07:00:00,346.75,4,0,86091,1964.0,8.0,16.7,0.0,14.4,0.0,1017.4,0.0,0.0
579,0,2016-11-11 07:00:00,0.8232,4,0,7781,1910.0,4.0,16.7,0.0,14.4,0.0,1017.4,0.0,0.0
620,0,2016-11-11 11:00:00,1495.56,4,0,220703,2011.0,9.0,14.4,2.0,13.9,0.0,1017.1,280.0,1.5
610,0,2016-11-11 11:00:00,57.25,4,1,30160,1958.0,4.0,14.4,2.0,13.9,0.0,1017.1,280.0,1.5
650,0,2016-11-11 11:00:00,178.0,4,0,75228,1993.0,4.0,14.4,2.0,13.9,0.0,1017.1,280.0,1.5
589,0,2016-11-11 11:00:00,102.726,4,0,305268,1952.0,8.0,14.4,2.0,13.9,0.0,1017.1,280.0,1.5
599,0,2016-11-11 11:00:00,74.0,4,0,25996,1954.0,4.0,14.4,2.0,13.9,0.0,1017.1,280.0,1.5
640,0,2016-11-11 11:00:00,382.5,4,1,36180,1966.0,9.0,14.4,2.0,13.9,0.0,1017.1,280.0,1.5
569,0,2016-11-11 11:00:00,446.25,4,0,86091,1964.0,8.0,14.4,2.0,13.9,0.0,1017.1,280.0,1.5
579,0,2016-11-11 11:00:00,0.6385,4,0,7781,1910.0,4.0,14.4,2.0,13.9,0.0,1017.1,280.0,1.5
610,0,2016-11-13 13:00:00,60.0,4,1,30160,1958.0,4.0,12.2,0.0,11.7,0.0,1021.1,0.0,0.0
589,0,2016-11-13 13:00:00,108.77799999999999,4,0,305268,1952.0,8.0,12.2,0.0,11.7,0.0,1021.1,0.0,0.0
630,0,2016-11-13 13:00:00,48.0,4,0,93420,1948.0,5.0,12.2,0.0,11.7,0.0,1021.1,0.0,0.0
640,0,2016-11-13 13:00:00,348.75,4,1,36180,1966.0,9.0,12.2,0.0,11.7,0.0,1021.1,0.0,0.0
569,0,2016-11-13 13:00:00,427.25,4,0,86091,1964.0,8.0,12.2,0.0,11.7,0.0,1021.1,0.0,0.0
620,0,2016-11-13 17:00:00,1403.82,4,0,220703,2011.0,9.0,16.1,2.0,14.4,0.0,1022.6,0.0,0.0
650,0,2016-11-13 17:00:00,90.6518,4,0,75228,1993.0,4.0,16.1,2.0,14.4,0.0,1022.6,0.0,0.0
599,0,2016-11-13 17:00:00,74.5,4,0,25996,1954.0,4.0,16.1,2.0,14.4,0.0,1022.6,0.0,0.0
640,0,2016-11-13 17:00:00,381.5,4,1,36180,1966.0,9.0,16.1,2.0,14.4,0.0,1022.6,0.0,0.0
579,0,2016-11-13 17:00:00,1.3943,4,0,7781,1910.0,4.0,16.1,2.0,14.4,0.0,1022.6,0.0,0.0
620,0,2016-11-13 21:00:00,1323.52,4,0,220703,2011.0,9.0,20.6,4.0,13.9,0.0,1021.1,310.0,3.6
650,0,2016-11-13 21:00:00,33.25,4,0,75228,1993.0,4.0,20.6,4.0,13.9,0.0,1021.1,310.0,3.6
578,0,2016-11-13 21:00:00,54.0703,4,4,71994,2004.0,4.0,20.6,4.0,13.9,0.0,1021.1,310.0,3.6
589,0,2016-11-13 21:00:00,91.2137,4,0,305268,1952.0,8.0,20.6,4.0,13.9,0.0,1021.1,310.0,3.6
599,0,2016-11-13 21:00:00,73.5,4,0,25996,1954.0,4.0,20.6,4.0,13.9,0.0,1021.1,310.0,3.6
630,0,2016-11-13 21:00:00,40.5,4,0,93420,1948.0,5.0,20.6,4.0,13.9,0.0,1021.1,310.0,3.6
640,0,2016-11-13 21:00:00,194.25,4,1,36180,1966.0,9.0,20.6,4.0,13.9,0.0,1021.1,310.0,3.6
568,0,2016-11-13 21:00:00,2.885,4,0,14150,1974.0,2.0,20.6,4.0,13.9,0.0,1021.1,310.0,3.6
620,0,2016-11-14 12:00:00,1482.58,4,0,220703,2011.0,9.0,11.7,2.0,11.1,0.0,1021.2,0.0,0.0
589,0,2016-11-14 12:00:00,226.477,4,0,305268,1952.0,8.0,11.7,2.0,11.1,0.0,1021.2,0.0,0.0
599,0,2016-11-14 12:00:00,83.5,4,0,25996,1954.0,4.0,11.7,2.0,11.1,0.0,1021.2,0.0,0.0
640,0,2016-11-14 12:00:00,367.25,4,1,36180,1966.0,9.0,11.7,2.0,11.1,0.0,1021.2,0.0,0.0
569,0,2016-11-14 12:00:00,464.0,4,0,86091,1964.0,8.0,11.7,2.0,11.1,0.0,1021.2,0.0,0.0
620,0,2016-11-15 03:00:00,1190.64,4,0,220703,2011.0,9.0,15.6,2.0,13.9,0.0,1020.4,280.0,4.1
610,0,2016-11-15 03:00:00,36.25,4,1,30160,1958.0,4.0,15.6,2.0,13.9,0.0,1020.4,280.0,4.1
650,0,2016-11-15 03:00:00,34.0,4,0,75228,1993.0,4.0,15.6,2.0,13.9,0.0,1020.4,280.0,4.1
599,0,2016-11-15 03:00:00,73.0,4,0,25996,1954.0,4.0,15.6,2.0,13.9,0.0,1020.4,280.0,4.1
630,0,2016-11-15 03:00:00,46.25,4,0,93420,1948.0,5.0,15.6,2.0,13.9,0.0,1020.4,280.0,4.1
640,0,2016-11-15 03:00:00,171.25,4,1,36180,1966.0,9.0,15.6,2.0,13.9,0.0,1020.4,280.0,4.1
569,0,2016-11-15 03:00:00,286.0,4,0,86091,1964.0,8.0,15.6,2.0,13.9,0.0,1020.4,280.0,4.1
579,0,2016-11-15 03:00:00,1.2885,4,0,7781,1910.0,4.0,15.6,2.0,13.9,0.0,1020.4,280.0,4.1
610,0,2016-11-15 06:00:00,37.75,4,1,30160,1958.0,4.0,13.3,2.0,12.8,0.0,1020.6,0.0,0.0
650,0,2016-11-15 06:00:00,74.75,4,0,75228,1993.0,4.0,13.3,2.0,12.8,0.0,1020.6,0.0,0.0
578,0,2016-11-15 06:00:00,37.8702,4,4,71994,2004.0,4.0,13.3,2.0,12.8,0.0,1020.6,0.0,0.0
589,0,2016-11-15 06:00:00,118.535,4,0,305268,1952.0,8.0,13.3,2.0,12.8,0.0,1020.6,0.0,0.0
630,0,2016-11-15 06:00:00,45.0,4,0,93420,1948.0,5.0,13.3,2.0,12.8,0.0,1020.6,0.0,0.0
640,0,2016-11-15 06:00:00,303.5,4,1,36180,1966.0,9.0,13.3,2.0,12.8,0.0,1020.6,0.0,0.0
568,0,2016-11-15 06:00:00,6.7989999999999995,4,0,14150,1974.0,2.0,13.3,2.0,12.8,0.0,1020.6,0.0,0.0
620,0,2016-11-16 11:00:00,1374.78,4,0,220703,2011.0,9.0,12.8,0.0,6.7,0.0,1019.0,320.0,4.6
610,0,2016-11-16 11:00:00,69.0,4,1,30160,1958.0,4.0,12.8,0.0,6.7,0.0,1019.0,320.0,4.6
589,0,2016-11-16 11:00:00,226.378,4,0,305268,1952.0,8.0,12.8,0.0,6.7,0.0,1019.0,320.0,4.6
599,0,2016-11-16 11:00:00,81.75,4,0,25996,1954.0,4.0,12.8,0.0,6.7,0.0,1019.0,320.0,4.6
630,0,2016-11-16 11:00:00,72.75,4,0,93420,1948.0,5.0,12.8,0.0,6.7,0.0,1019.0,320.0,4.6
640,0,2016-11-16 11:00:00,320.5,4,1,36180,1966.0,9.0,12.8,0.0,6.7,0.0,1019.0,320.0,4.6
569,0,2016-11-16 11:00:00,307.75,4,0,86091,1964.0,8.0,12.8,0.0,6.7,0.0,1019.0,320.0,4.6
579,0,2016-11-16 11:00:00,2.0288,4,0,7781,1910.0,4.0,12.8,0.0,6.7,0.0,1019.0,320.0,4.6
650,0,2016-11-17 02:00:00,34.5,4,0,75228,1993.0,4.0,13.9,2.0,5.6,0.0,1018.2,300.0,6.7
589,0,2016-11-17 02:00:00,125.495,4,0,305268,1952.0,8.0,13.9,2.0,5.6,0.0,1018.2,300.0,6.7
599,0,2016-11-17 02:00:00,73.25,4,0,25996,1954.0,4.0,13.9,2.0,5.6,0.0,1018.2,300.0,6.7
630,0,2016-11-17 02:00:00,45.5,4,0,93420,1948.0,5.0,13.9,2.0,5.6,0.0,1018.2,300.0,6.7
579,0,2016-11-17 02:00:00,1.5887,4,0,7781,1910.0,4.0,13.9,2.0,5.6,0.0,1018.2,300.0,6.7
610,0,2016-11-17 07:00:00,45.0,4,1,30160,1958.0,4.0,10.6,0.0,5.6,0.0,1018.7,330.0,2.6
650,0,2016-11-17 07:00:00,159.25,4,0,75228,1993.0,4.0,10.6,0.0,5.6,0.0,1018.7,330.0,2.6
630,0,2016-11-17 07:00:00,54.25,4,0,93420,1948.0,5.0,10.6,0.0,5.6,0.0,1018.7,330.0,2.6
640,0,2016-11-17 07:00:00,298.5,4,1,36180,1966.0,9.0,10.6,0.0,5.6,0.0,1018.7,330.0,2.6
579,0,2016-11-17 07:00:00,1.5587,4,0,7781,1910.0,4.0,10.6,0.0,5.6,0.0,1018.7,330.0,2.6
610,0,2016-11-17 14:00:00,68.5,4,1,30160,1958.0,4.0,6.1,0.0,3.9,0.0,1019.5,100.0,1.5
650,0,2016-11-17 14:00:00,237.75,4,0,75228,1993.0,4.0,6.1,0.0,3.9,0.0,1019.5,100.0,1.5
589,0,2016-11-17 14:00:00,215.71,4,0,305268,1952.0,8.0,6.1,0.0,3.9,0.0,1019.5,100.0,1.5
630,0,2016-11-17 14:00:00,77.75,4,0,93420,1948.0,5.0,6.1,0.0,3.9,0.0,1019.5,100.0,1.5
640,0,2016-11-17 14:00:00,329.75,4,1,36180,1966.0,9.0,6.1,0.0,3.9,0.0,1019.5,100.0,1.5
569,0,2016-11-17 14:00:00,329.5,4,0,86091,1964.0,8.0,6.1,0.0,3.9,0.0,1019.5,100.0,1.5
620,0,2016-11-17 16:00:00,1366.86,4,0,220703,2011.0,9.0,8.9,2.0,6.7,0.0,1020.9,0.0,0.0
610,0,2016-11-17 16:00:00,68.25,4,1,30160,1958.0,4.0,8.9,2.0,6.7,0.0,1020.9,0.0,0.0
650,0,2016-11-17 16:00:00,193.5,4,0,75228,1993.0,4.0,8.9,2.0,6.7,0.0,1020.9,0.0,0.0
599,0,2016-11-17 16:00:00,88.7617,4,0,25996,1954.0,4.0,8.9,2.0,6.7,0.0,1020.9,0.0,0.0
630,0,2016-11-17 16:00:00,69.5,4,0,93420,1948.0,5.0,8.9,2.0,6.7,0.0,1020.9,0.0,0.0
640,0,2016-11-17 16:00:00,310.5,4,1,36180,1966.0,9.0,8.9,2.0,6.7,0.0,1020.9,0.0,0.0
579,0,2016-11-17 16:00:00,1.5216,4,0,7781,1910.0,4.0,8.9,2.0,6.7,0.0,1020.9,0.0,0.0
620,0,2016-11-18 10:00:00,1362.68,4,0,220703,2011.0,9.0,10.0,0.0,1.7,0.0,1017.4,100.0,3.1
610,0,2016-11-18 10:00:00,55.3069,4,1,30160,1958.0,4.0,10.0,0.0,1.7,0.0,1017.4,100.0,3.1
589,0,2016-11-18 10:00:00,204.53900000000002,4,0,305268,1952.0,8.0,10.0,0.0,1.7,0.0,1017.4,100.0,3.1
630,0,2016-11-18 10:00:00,68.5,4,0,93420,1948.0,5.0,10.0,0.0,1.7,0.0,1017.4,100.0,3.1
640,0,2016-11-18 10:00:00,343.75,4,1,36180,1966.0,9.0,10.0,0.0,1.7,0.0,1017.4,100.0,3.1
569,0,2016-11-18 10:00:00,311.98,4,0,86091,1964.0,8.0,10.0,0.0,1.7,0.0,1017.4,100.0,3.1
579,0,2016-11-18 10:00:00,1.2641,4,0,7781,1910.0,4.0,10.0,0.0,1.7,0.0,1017.4,100.0,3.1
620,0,2016-11-18 13:00:00,1465.2,4,0,220703,2011.0,9.0,7.2,0.0,1.1,0.0,1016.9,100.0,2.1
610,0,2016-11-18 13:00:00,44.0,4,1,30160,1958.0,4.0,7.2,0.0,1.1,0.0,1016.9,100.0,2.1
589,0,2016-11-18 13:00:00,212.429,4,0,305268,1952.0,8.0,7.2,0.0,1.1,0.0,1016.9,100.0,2.1
630,0,2016-11-18 13:00:00,76.25,4,0,93420,1948.0,5.0,7.2,0.0,1.1,0.0,1016.9,100.0,2.1
569,0,2016-11-18 13:00:00,388.75,4,0,86091,1964.0,8.0,7.2,0.0,1.1,0.0,1016.9,100.0,2.1
579,0,2016-11-18 13:00:00,1.383,4,0,7781,1910.0,4.0,7.2,0.0,1.1,0.0,1016.9,100.0,2.1
650,0,2016-11-18 20:00:00,45.0,4,0,75228,1993.0,4.0,15.6,0.0,5.6,0.0,1016.0,210.0,2.6
578,0,2016-11-18 20:00:00,75.3797,4,4,71994,2004.0,4.0,15.6,0.0,5.6,0.0,1016.0,210.0,2.6
630,0,2016-11-18 20:00:00,42.0,4,0,93420,1948.0,5.0,15.6,0.0,5.6,0.0,1016.0,210.0,2.6
568,0,2016-11-18 20:00:00,2.815,4,0,14150,1974.0,2.0,15.6,0.0,5.6,0.0,1016.0,210.0,2.6
620,0,2016-11-19 01:00:00,1213.96,4,0,220703,2011.0,9.0,16.7,2.0,8.9,0.0,1014.0,220.0,5.1
650,0,2016-11-19 01:00:00,38.25,4,0,75228,1993.0,4.0,16.7,2.0,8.9,0.0,1014.0,220.0,5.1
630,0,2016-11-19 01:00:00,39.75,4,0,93420,1948.0,5.0,16.7,2.0,8.9,0.0,1014.0,220.0,5.1
640,0,2016-11-19 01:00:00,194.75,4,1,36180,1966.0,9.0,16.7,2.0,8.9,0.0,1014.0,220.0,5.1
569,0,2016-11-19 01:00:00,268.75,4,0,86091,1964.0,8.0,16.7,2.0,8.9,0.0,1014.0,220.0,5.1
579,0,2016-11-19 01:00:00,1.9242,4,0,7781,1910.0,4.0,16.7,2.0,8.9,0.0,1014.0,220.0,5.1
620,0,2016-11-22 08:00:00,1226.28,4,0,220703,2011.0,9.0,8.3,0.0,7.2,0.0,1021.4,50.0,2.6
610,0,2016-11-22 08:00:00,68.5,4,1,30160,1958.0,4.0,8.3,0.0,7.2,0.0,1021.4,50.0,2.6
650,0,2016-11-22 08:00:00,196.5,4,0,75228,1993.0,4.0,8.3,0.0,7.2,0.0,1021.4,50.0,2.6
589,0,2016-11-22 08:00:00,170.41,4,0,305268,1952.0,8.0,8.3,0.0,7.2,0.0,1021.4,50.0,2.6
599,0,2016-11-22 08:00:00,77.25,4,0,25996,1954.0,4.0,8.3,0.0,7.2,0.0,1021.4,50.0,2.6
630,0,2016-11-22 08:00:00,62.25,4,0,93420,1948.0,5.0,8.3,0.0,7.2,0.0,1021.4,50.0,2.6
569,0,2016-11-22 08:00:00,291.75,4,0,86091,1964.0,8.0,8.3,0.0,7.2,0.0,1021.4,50.0,2.6
610,0,2016-11-23 13:00:00,37.5,4,1,30160,1958.0,4.0,10.0,0.0,8.3,0.0,1023.4,120.0,1.5
599,0,2016-11-23 13:00:00,76.5,4,0,25996,1954.0,4.0,10.0,0.0,8.3,0.0,1023.4,120.0,1.5
630,0,2016-11-23 13:00:00,62.0,4,0,93420,1948.0,5.0,10.0,0.0,8.3,0.0,1023.4,120.0,1.5
640,0,2016-11-23 13:00:00,343.0,4,1,36180,1966.0,9.0,10.0,0.0,8.3,0.0,1023.4,120.0,1.5
569,0,2016-11-23 13:00:00,314.25,4,0,86091,1964.0,8.0,10.0,0.0,8.3,0.0,1023.4,120.0,1.5
610,0,2016-11-24 01:00:00,63.5,4,1,30160,1958.0,4.0,13.3,2.0,7.8,0.0,1026.7,310.0,3.6
650,0,2016-11-24 01:00:00,38.0,4,0,75228,1993.0,4.0,13.3,2.0,7.8,0.0,1026.7,310.0,3.6
599,0,2016-11-24 01:00:00,72.0,4,0,25996,1954.0,4.0,13.3,2.0,7.8,0.0,1026.7,310.0,3.6
569,0,2016-11-24 01:00:00,267.75,4,0,86091,1964.0,8.0,13.3,2.0,7.8,0.0,1026.7,310.0,3.6
620,0,2016-11-25 09:00:00,1163.8,4,0,220703,2011.0,9.0,6.7,0.0,5.0,0.0,1021.4,80.0,2.1
610,0,2016-11-25 09:00:00,36.5,4,1,30160,1958.0,4.0,6.7,0.0,5.0,0.0,1021.4,80.0,2.1
589,0,2016-11-25 09:00:00,106.615,4,0,305268,1952.0,8.0,6.7,0.0,5.0,0.0,1021.4,80.0,2.1
599,0,2016-11-25 09:00:00,72.25,4,0,25996,1954.0,4.0,6.7,0.0,5.0,0.0,1021.4,80.0,2.1
630,0,2016-11-25 09:00:00,38.25,4,0,93420,1948.0,5.0,6.7,0.0,5.0,0.0,1021.4,80.0,2.1
569,0,2016-11-25 09:00:00,274.75,4,0,86091,1964.0,8.0,6.7,0.0,5.0,0.0,1021.4,80.0,2.1
610,0,2016-11-25 10:00:00,37.0,4,1,30160,1958.0,4.0,7.8,0.0,5.6,0.0,1021.2,50.0,1.5
589,0,2016-11-25 10:00:00,107.781,4,0,305268,1952.0,8.0,7.8,0.0,5.6,0.0,1021.2,50.0,1.5
599,0,2016-11-25 10:00:00,72.0,4,0,25996,1954.0,4.0,7.8,0.0,5.6,0.0,1021.2,50.0,1.5
620,0,2016-11-29 20:00:00,1169.08,4,0,220703,2011.0,9.0,14.4,2.0,5.0,0.0,1020.6,260.0,3.1
610,0,2016-11-29 20:00:00,73.0,4,1,30160,1958.0,4.0,14.4,2.0,5.0,0.0,1020.6,260.0,3.1
589,0,2016-11-29 20:00:00,156.496,4,0,305268,1952.0,8.0,14.4,2.0,5.0,0.0,1020.6,260.0,3.1
599,0,2016-11-29 20:00:00,164.25,4,0,25996,1954.0,4.0,14.4,2.0,5.0,0.0,1020.6,260.0,3.1
569,0,2016-11-29 20:00:00,290.5,4,0,86091,1964.0,8.0,14.4,2.0,5.0,0.0,1020.6,260.0,3.1
579,0,2016-11-29 20:00:00,1.9880000000000002,4,0,7781,1910.0,4.0,14.4,2.0,5.0,0.0,1020.6,260.0,3.1
620,0,2016-11-29 23:00:00,1096.04,4,0,220703,2011.0,9.0,15.6,2.0,5.6,0.0,1020.0,270.0,3.6
610,0,2016-11-29 23:00:00,48.75,4,1,30160,1958.0,4.0,15.6,2.0,5.6,0.0,1020.0,270.0,3.6
650,0,2016-11-29 23:00:00,40.75,4,0,75228,1993.0,4.0,15.6,2.0,5.6,0.0,1020.0,270.0,3.6
589,0,2016-11-29 23:00:00,81.4953,4,0,305268,1952.0,8.0,15.6,2.0,5.6,0.0,1020.0,270.0,3.6
630,0,2016-11-29 23:00:00,43.25,4,0,93420,1948.0,5.0,15.6,2.0,5.6,0.0,1020.0,270.0,3.6
640,0,2016-11-29 23:00:00,194.75,4,1,36180,1966.0,9.0,15.6,2.0,5.6,0.0,1020.0,270.0,3.6
569,0,2016-11-29 23:00:00,271.0,4,0,86091,1964.0,8.0,15.6,2.0,5.6,0.0,1020.0,270.0,3.6
579,0,2016-11-29 23:00:00,1.7268,4,0,7781,1910.0,4.0,15.6,2.0,5.6,0.0,1020.0,270.0,3.6
620,0,2016-12-02 16:00:00,1356.74,4,0,220703,2011.0,9.0,11.7,2.0,-1.7,0.0,1023.1,330.0,4.1
610,0,2016-12-02 16:00:00,68.0,4,1,30160,1958.0,4.0,11.7,2.0,-1.7,0.0,1023.1,330.0,4.1
600,0,2016-12-02 16:00:00,83.75,4,0,44182,1917.0,5.0,11.7,2.0,-1.7,0.0,1023.1,330.0,4.1
570,0,2016-12-02 16:00:00,235.00799999999998,4,0,193202,1964.0,10.0,11.7,2.0,-1.7,0.0,1023.1,330.0,4.1
580,0,2016-12-02 16:00:00,132.0,4,0,104016,1960.0,4.0,11.7,2.0,-1.7,0.0,1023.1,330.0,4.1
590,0,2016-12-02 16:00:00,3.0,4,0,8516,1920.0,2.0,11.7,2.0,-1.7,0.0,1023.1,330.0,4.1
630,0,2016-12-02 16:00:00,70.5,4,0,93420,1948.0,5.0,11.7,2.0,-1.7,0.0,1023.1,330.0,4.1
640,0,2016-12-02 16:00:00,345.25,4,1,36180,1966.0,9.0,11.7,2.0,-1.7,0.0,1023.1,330.0,4.1
620,0,2016-12-02 23:00:00,1177.88,4,0,220703,2011.0,9.0,18.3,2.0,-1.1,0.0,1022.3,340.0,3.6
600,0,2016-12-02 23:00:00,60.75,4,0,44182,1917.0,5.0,18.3,2.0,-1.1,0.0,1022.3,340.0,3.6
590,0,2016-12-02 23:00:00,1.25,4,0,8516,1920.0,2.0,18.3,2.0,-1.1,0.0,1022.3,340.0,3.6
630,0,2016-12-02 23:00:00,40.75,4,0,93420,1948.0,5.0,18.3,2.0,-1.1,0.0,1022.3,340.0,3.6
640,0,2016-12-02 23:00:00,167.75,4,1,36180,1966.0,9.0,18.3,2.0,-1.1,0.0,1022.3,340.0,3.6
610,0,2016-12-03 00:00:00,66.0,4,1,30160,1958.0,4.0,17.2,2.0,1.7,0.0,1022.2,310.0,3.6
650,0,2016-12-03 00:00:00,45.5,4,0,75228,1993.0,4.0,17.2,2.0,1.7,0.0,1022.2,310.0,3.6
580,0,2016-12-03 00:00:00,65.25,4,0,104016,1960.0,4.0,17.2,2.0,1.7,0.0,1022.2,310.0,3.6
590,0,2016-12-03 00:00:00,0.0,4,0,8516,1920.0,2.0,17.2,2.0,1.7,0.0,1022.2,310.0,3.6
620,0,2016-12-03 11:00:00,1303.94,4,0,220703,2011.0,9.0,6.1,2.0,1.7,0.0,1023.7,100.0,1.5
610,0,2016-12-03 11:00:00,71.25,4,1,30160,1958.0,4.0,6.1,2.0,1.7,0.0,1023.7,100.0,1.5
650,0,2016-12-03 11:00:00,121.5,4,0,75228,1993.0,4.0,6.1,2.0,1.7,0.0,1023.7,100.0,1.5
600,0,2016-12-03 11:00:00,61.5,4,0,44182,1917.0,5.0,6.1,2.0,1.7,0.0,1023.7,100.0,1.5
580,0,2016-12-03 11:00:00,61.5,4,0,104016,1960.0,4.0,6.1,2.0,1.7,0.0,1023.7,100.0,1.5
590,0,2016-12-03 11:00:00,0.0,4,0,8516,1920.0,2.0,6.1,2.0,1.7,0.0,1023.7,100.0,1.5
620,0,2016-12-04 04:00:00,1110.12,4,0,220703,2011.0,9.0,11.1,2.0,8.9,0.0,1022.4,150.0,1.5
610,0,2016-12-04 04:00:00,40.75,4,1,30160,1958.0,4.0,11.1,2.0,8.9,0.0,1022.4,150.0,1.5
650,0,2016-12-04 04:00:00,40.75,4,0,75228,1993.0,4.0,11.1,2.0,8.9,0.0,1022.4,150.0,1.5
580,0,2016-12-04 04:00:00,46.25,4,0,104016,1960.0,4.0,11.1,2.0,8.9,0.0,1022.4,150.0,1.5
590,0,2016-12-04 04:00:00,1.5,4,0,8516,1920.0,2.0,11.1,2.0,8.9,0.0,1022.4,150.0,1.5
630,0,2016-12-04 04:00:00,40.5,4,0,93420,1948.0,5.0,11.1,2.0,8.9,0.0,1022.4,150.0,1.5
620,0,2016-12-06 10:00:00,1213.3,4,0,220703,2011.0,9.0,8.3,2.0,3.3,0.0,1017.7,350.0,1.5
610,0,2016-12-06 10:00:00,34.0,4,1,30160,1958.0,4.0,8.3,2.0,3.3,0.0,1017.7,350.0,1.5
600,0,2016-12-06 10:00:00,81.0,4,0,44182,1917.0,5.0,8.3,2.0,3.3,0.0,1017.7,350.0,1.5
589,0,2016-12-06 10:00:00,190.273,4,0,305268,1952.0,8.0,8.3,2.0,3.3,0.0,1017.7,350.0,1.5
